region,product,on_time_fulfillment_rate
Montana,Adventure Works Laptop15 M1500 Black,0.000000000000
Newfoundland and Labrador,Contoso DVD 58 DVD Storage Binder M55 Black,0.000000000000
Hawaii,Contoso DVD 14-Inch Player Portable L100 Silver,0.000000000000
Idaho,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey,0.000000000000
Arkansas,SV DVD 58 DVD Storage Binder M55 Red,0.000000000000
Belfast,The Phone Company PDA Phone 3.7 inches M340 Black,0.000000000000
New Mexico,"The Phone Company Touch Screen Phones 26-1.4"" M250 Black",0.000000000000
Wyoming,A. Datum Point Shoot Digital Camera M500 Silver,0.000000000000
Maine,Contoso Expandable 4-Handset Cordless Phone System M206 White,0.000000000000
Pesaro,Contoso DVD 58 DVD Storage Binder M55 Black,0.000000000000
Iowa,The Phone Company PDA Phone 3.7 inches M340 Silver,0.000000000000
Iowa,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey,0.000000000000
Utah,Contoso DVD Player M120 White,0.000000000000
La Réunion,The Phone Company PDA Phone 3.7 inches M340 Black,0.000000000000
Nevada,A. Datum Consumer Digital Camera E100 Orange,0.000000000000
Maine,A. Datum Point Shoot Digital Camera M500 Silver Grey,0.000000000000
Utah,Adventure Works Laptop15 M1501 Red,0.000000000000
Sachsen-Anhalt,Contoso DVD 58 DVD Storage Binder M55 Black,0.000000000000
Maine,Contoso DVD 14-Inch Player Portable L100 Silver,0.000000000000
New Hampshire,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey,0.000000000000
Hessen,SV DVD 58 DVD Storage Binder M55 Red,0.000000000000
Alaska,The Phone Company PDA Phone 4.7 inches L360 Black,0.000000000000
Freistaat Thüringen,"The Phone Company Touch Screen Phones 26-1.4"" M250 Gold",0.000000000000
Wyoming,A. Datum Bridge Digital Camera M300 Azure,0.000000000000
Northwest Territories,Contoso Expandable 4-Handset Cordless Phone System M206 White,0.000000000000
Idaho,Contoso DVD 58 DVD Storage Binder M55 Red,0.000000000000
Saarland,The Phone Company PDA Phone 3.7 inches M340 Silver,0.000000000000
South Dakota,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey,0.000000000000
Connecticut,Contoso DVD Player M130 Grey,0.000000000000
Belfast,The Phone Company PDA Phone 4.7 inches L360 Black,0.000000000000
Enna,A. Datum Consumer Digital Camera E100 Pink,0.000000000000
Idaho,A. Datum Bridge Digital Camera M300 Green,0.000000000000
Freie Hansestadt Bremen,Adventure Works Laptop15 M1501 Silver,0.000000000000
Montana,Contoso DVD 58 DVD Storage Binder M55 Red,0.000000000000
Northwest Territories,Contoso DVD 14-Inch Player Portable L100 Silver,0.000000000000
Montana,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Gold,0.000000000000
Kansas,SV DVD 58 DVD Storage Binder M55 Red,0.000000000000
Nunavut,The Phone Company PDA Phone 4.7 inches L360 Black,0.000000000000
Kansas,"The Phone Company Touch Screen Phones 26-1.4"" M250 Gold",0.000000000000
Hamburg,A. Datum Bridge Digital Camera M300 Pink,0.000000000000
South Carolina,Contoso Expandable Cordless Phone System M008 Grey,0.000000000000
New Hampshire,Contoso DVD 58 DVD Storage Binder M55 Silver,0.000000000000
Nevada,The Phone Company PDA Phone 3.7 inches M340 White,0.000000000000
Belfast,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey,0.000000000000
Nevada,Contoso DVD Player M130 Grey,0.000000000000
South Carolina,The Phone Company PDA Phone 4.7 inches L360 White,0.000000000000
Online,A. Datum Consumer Digital Camera E100 Pink,0.000000000000
Newfoundland and Labrador,A. Datum All in One Digital Camera M200 Silver,0.000000000000
Sachsen-Anhalt,Adventure Works Laptop15 M1501 Silver,0.000000000000
Pesaro,Contoso Digital Cameras Lightweight Tripod E316 White,0.000000000000
Utah,Contoso DVD 14-Inch Player Portable L100 Silver,0.000000000000
Connecticut,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey,0.000000000000
Nebraska,SV DVD 58 DVD Storage Binder M55 Silver,0.000000000000
New Mexico,The Phone Company PDA Phone Unlocked 3.5 inches M530 Black,0.000000000000
Newfoundland and Labrador,"The Phone Company Touch Screen Phones 26-1.4"" M250 Gold",0.000000000000
Dungannon and South Tyrone,A. Datum Bridge Digital Camera M300 Azure,0.000000000000
Alaska,Contoso Expandable Cordless Phone System M008 White,0.000000000000
Utah,Contoso Digital Cameras Lightweight Tripod E316 White,0.000000000000
Northwest Territories,The Phone Company PDA Phone 3.7 inches M340 White,0.000000000000
Enna,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey,0.000000000000
Newfoundland and Labrador,Contoso DVD Player M130 Grey,0.000000000000
Alaska,The Phone Company PDA Phone Unlocked 3.5 inches M530 Silver,0.000000000000
Washington DC,A. Datum Consumer Digital Camera E100 Pink,0.000000000000
Northwest Territories,A. Datum All in One Digital Camera M200 Green,0.000000000000
Victoria,Adventure Works Laptop15 M1501 Silver,0.000000000000
Dungannon and South Tyrone,Contoso Digital Cordless Expansion Handset Phone M900 Black,0.000000000000
Connecticut,Contoso DVD 14-Inch Player Portable L100 White,0.000000000000
Hessen,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey,0.000000000000
New Mexico,SV DVD 58 DVD Storage Binder M55 Silver,0.000000000000
Oregon,The Phone Company PDA Phone Unlocked 3.5 inches M530 White,0.000000000000
Pesaro,"The Phone Company Touch Screen Phones 26-1.4"" M250 Gold",0.000000000000
Enna,A. Datum Advanced Digital Camera M300 Azure,0.000000000000
Idaho,Contoso Expandable Cordless Phone System M008 White,0.000000000000
Washington DC,Contoso Digital Cordless Expansion Handset Phone M900 Black,0.000000000000
South Carolina,The Phone Company PDA Phone 4.7 inches L360 Black,0.000000000000
West Virginia,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey,0.000000000000
Maine,Contoso DVD Player M140 Gold,0.000000000000
Drenthe,The Phone Company PDA Phone Unlocked 3.7 inches M510 Silver,0.000000000000
Groningen,A. Datum Consumer Digital Camera M300 Black,0.000000000000
West Virginia,A. Datum Advanced Digital Camera M300 Azure,0.000000000000
Northwest Territories,Adventure Works Laptop15 M1501 White,0.000000000000
Saarland,Contoso Digital Cordless Expansion Handset Phone M900 White,0.000000000000
Dungannon and South Tyrone,Contoso DVD 14-Inch Player Portable L100 White,0.000000000000
Hawaii,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,0.000000000000
Tasmania,SV DVD 58 DVD Storage Binder M55 Silver,0.000000000000
Dungannon and South Tyrone,The Phone Company PDA Phone Unlocked 3.7 inches M510 Silver,0.000000000000
Groningen,"The Phone Company Touch Screen Phones 26-1.4"" M250 Grey",0.000000000000
Friesland,A. Datum Advanced Digital Camera M300 Green,0.000000000000
Connecticut,Contoso Expandable1-Handset Cordless Phone System M207 Black,0.000000000000
Belfast,Contoso Dual Handset Cordless Phone System E20 Grey,0.000000000000
Belfast,The Phone Company PDA Phone 4.7 inches L360 Silver,0.000000000000
Kansas,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,0.000000000000
Northwest Territories,Contoso DVD Player M140 Gold,0.000000000000
Nunavut,The Phone Company PDA Phone Unlocked 3.7 inches M510 Silver,0.000000000000
Nunavut,A. Datum Consumer Digital Camera M300 Black,0.000000000000
Armagh,A. Datum Advanced Digital Camera M300 Orange,0.000000000000
South Carolina,Adventure Works Laptop15.4W M1548 Black,0.000000000000
Newfoundland and Labrador,Contoso Dual Handset Cordless Phone System E20 Grey,0.000000000000
Victoria,Contoso DVD 14-Inch Player Portable L100 White,0.000000000000
Sachsen-Anhalt,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,0.000000000000
West Virginia,SV DVD 58 DVD Storage Binder M55 Silver,0.000000000000
Maine,The Phone Company PDA Phone Unlocked 4.7 inches L550 Black,0.000000000000
Nunavut,"The Phone Company Touch Screen Phones 26-1.4"" M250 Grey",0.000000000000
Iowa,A. Datum Advanced Digital Camera M300 Orange,0.000000000000
Limousin,Contoso Expandable1-Handset Cordless Phone System M207 Grey,0.000000000000
Nevada,Contoso Dual Handset Cordless Phone System E20 White,0.000000000000
New Mexico,The Phone Company PDA Phone 4.7 inches L360 Silver,0.000000000000
Freistaat Thüringen,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold,0.000000000000
Alaska,Contoso DVD 58 DVD Storage Binder M55 Silver,0.000000000000
Australian Capital Territory,The Phone Company PDA Phone Unlocked 4.7 inches L550 Silver,0.000000000000
Berlin,A. Datum Consumer Digital Camera M300 Green,0.000000000000
Idaho,A. Datum Advanced Digital Camera M300 Silver,0.000000000000
Caltanissetta,Adventure Works Laptop15.4W M1548 Red,0.000000000000
Tasmania,Contoso Dual Handset Cordless Phone System E20 White,0.000000000000
Freistaat Thüringen,Contoso DVD 15-Inch Player Portable L200 Black,0.000000000000
Idaho,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold,0.000000000000
Armagh,SV DVD 60 DVD Storage Binder L20 Black,0.000000000000
Berlin,The Phone Company PDA Phone Unlocked 4.7 inches L550 Silver,0.000000000000
Connecticut,"The Phone Company Touch Screen Phones 26-2.2"" M200 Black",0.000000000000
Wyoming,A. Datum Advanced Digital Camera M300 Silver,0.000000000000
Oregon,Contoso Expandable1-Handset Cordless Phone System M207 Grey,0.000000000000
Maine,Contoso Dual USB Power Adapter - power adapter E300 White,0.000000000000
South Carolina,The Phone Company PDA Phone 4.7 inches L360 Silver,0.000000000000
Northwest Territories,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold,0.000000000000
Blaenau Gwent,Contoso DVD 58 DVD Storage Binder M55 Silver,0.000000000000
Montana,The Phone Company PDA Phone Unlocked 4.7 inches L550 Silver,0.000000000000
Freistaat Thüringen,A. Datum Consumer Digital Camera M300 Green,0.000000000000
Arkansas,A. Datum All in One Digital Camera M200 Azure,0.000000000000
Dungannon and South Tyrone,Adventure Works Laptop15.4W M1548 Red,0.000000000000
Arkansas,Contoso DVD 12-Inch Player Portable M400 Black,0.000000000000
Montana,Contoso DVD 15-Inch Player Portable L200 Black,0.000000000000
Alaska,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey,0.000000000000
Ayrshire,SV DVD 60 DVD Storage Binder L20 Black,0.000000000000
Drenthe,The Phone Company PDA Phone Unlocked 4.7 inches L550 White,0.000000000000
Sachsen-Anhalt,"The Phone Company Touch Screen Phones 26-2.2"" M200 Black",0.000000000000
La Réunion,A. Datum All in One Digital Camera M200 Azure,0.000000000000
South Dakota,Contoso Expandable1-Handset Cordless Phone System M207 Grey,0.000000000000
Ayrshire,Contoso DVD 12-Inch Player Portable M400 Black,0.000000000000
West Virginia,The Phone Company PDA Phone 4.7 inches L360 Silver,0.000000000000
Idaho,The Phone Company Touch Screen Phones Capacitive M908 Black,0.000000000000
Groningen,Contoso DVD 58 DVD Storage Binder M55 Silver,0.000000000000
New Hampshire,The Phone Company PDA Phone Unlocked 4.7 inches L550 White,0.000000000000
Montana,A. Datum Consumer Digital Camera M300 Green,0.000000000000
West Virginia,A. Datum Bridge Digital Camera M300 Silver,0.000000000000
Hawaii,Adventure Works Laptop15.4W M1548 White,0.000000000000
Corse,Contoso DVD 12-Inch Player Portable M400 Black,0.000000000000
Fermanagh,Contoso DVD 15-Inch Player Portable L200 Silver,0.000000000000
Wyoming,The Phone Company Touch Screen Phones Capacitive M908 Black,0.000000000000
Belfast,SV DVD 60 DVD Storage Binder L20 Black,0.000000000000
Fermanagh,The Phone Company PDA Wifi 3.5-inch M200 Black,0.000000000000
Hamburg,"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold",0.000000000000
Wyoming,A. Datum Bridge Digital Camera M300 Silver,0.000000000000
Sachsen-Anhalt,Contoso Expandable1-Handset Cordless Phone System M207 White,0.000000000000
Enna,Contoso DVD 12-Inch Player Portable M400 Black,0.000000000000
Northwest Territories,The Phone Company PDA Phone Unlocked 3.5 inches M530 Black,0.000000000000
Freistaat Thüringen,The Phone Company Touch Screen Phones Capacitive M908 Gold,0.000000000000
West Virginia,Contoso DVD 58 DVD Storage Binder M55 Silver,0.000000000000
Hawaii,The Phone Company PDA Wifi 3.5-inch M200 Silver,0.000000000000
Maine,A. Datum Consumer Digital Camera M300 Grey,0.000000000000
Nebraska,A. Datum Compact Digital Camera M200 Azure,0.000000000000
Arkansas,Adventure Works Laptop16 M1600 Black,0.000000000000
Hessen,Contoso DVD 12-Inch Player Portable M400 Black,0.000000000000
Kansas,Contoso DVD 15-Inch Player Portable L200 Silver,0.000000000000
Oregon,The Phone Company Touch Screen Phones Capacitive M908 Gold,0.000000000000
La Réunion,SV DVD 60 DVD Storage Binder L20 Black,0.000000000000
Idaho,The Phone Company PDA Wifi 3.5-inch M200 White,0.000000000000
South Dakota,"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold",0.000000000000
Newfoundland and Labrador,A. Datum Compact Digital Camera M200 Azure,0.000000000000
Basse-Normandie,Contoso Finger Touch Screen Phones M30 Black,0.000000000000
Kansas,Contoso DVD 12-Inch Player Portable M400 Black,0.000000000000
Arkansas,The Phone Company PDA Phone Unlocked 3.5 inches M530 Silver,0.000000000000
Hessen,The Phone Company Touch Screen Phones Capacitive M908 Grey,0.000000000000
Newfoundland and Labrador,Contoso DVD 60 DVD Storage Binder L20 Black,0.000000000000
Limousin,The Phone Company PDA Wifi 3.5-inch M200 White,0.000000000000
Nebraska,A. Datum Consumer Digital Camera M300 Pink,0.000000000000
Arkansas,A. Datum Compact Digital Camera M200 Green,0.000000000000
Connecticut,Adventure Works Laptop16 M1600 Black,0.000000000000
Pesaro,Contoso DVD 12-Inch Player Portable M400 Black,0.000000000000
Mayotte,Contoso DVD 15-Inch Player Portable L200 Silver,0.000000000000
Kansas,The Phone Company Touch Screen Phones Capacitive M908 Grey,0.000000000000
Nunavut,SV DVD 60 DVD Storage Binder L20 Black,0.000000000000
Connecticut,SV Keyboard E90 Black,0.000000000000
Kansas,"The Phone Company Touch Screen Phones 26-2.2"" M200 Grey",0.000000000000
Brandenburg,A. Datum Compact Digital Camera M200 Orange,0.000000000000
Connecticut,Contoso Finger Touch Screen Phones M30 Black,0.000000000000
Alaska,Contoso DVD 12-Inch Player Portable M400 Silver,0.000000000000
Brandenburg,The Phone Company PDA Phone Unlocked 3.5 inches M530 Silver,0.000000000000
Nebraska,The Phone Company Touch Screen Phones Capacitive M908 Grey,0.000000000000
South Carolina,Contoso DVD 60 DVD Storage Binder L20 Black,0.000000000000
Iowa,SV PCI Network Adapter E903 Silver,0.000000000000
Maine,A. Datum Consumer Digital Camera M300 Silver,0.000000000000
Nevada,A. Datum Compact Digital Camera M200 Silver,0.000000000000
Washington DC,Adventure Works Laptop16 M1600 Black,0.000000000000
Friesland,Contoso DVD 12-Inch Player Portable M400 Silver,0.000000000000
Newfoundland and Labrador,Contoso DVD 15-Inch Player Portable L200 Silver,0.000000000000
Newfoundland and Labrador,The Phone Company Touch Screen Phones Capacitive M908 Grey,0.000000000000
New Hampshire,SV DVD 60 DVD Storage Binder L20 Red,0.000000000000
Mayotte,SV Rechargeable Bluetooth Notebook Mouse E80 Black,0.000000000000
Montana,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Black,0.000000000000
Arkansas,A. Datum Consumer Digital Camera E100 Azure,0.000000000000
Drenthe,Contoso Finger Touch Screen Phones M30 Black,0.000000000000
Hawaii,Contoso DVD 12-Inch Player Portable M400 White,0.000000000000
Kansas,The Phone Company PDA Phone Unlocked 3.5 inches M530 Silver,0.000000000000
Ayrshire,The Phone Company Touch Screen Phones Infrared M901 Black,0.000000000000
Hawaii,Contoso DVD 60 DVD Storage Binder L20 Red,0.000000000000
Brandenburg,SV USB Data Cable E600 Black,0.000000000000
Hamburg,A. Datum Full Frame Digital Camera X300 Azure,0.000000000000
Blaenau Gwent,A. Datum Consumer Digital Camera E100 Grey,0.000000000000
West Virginia,Adventure Works Laptop16 M1600 Black,0.000000000000
Kansas,Contoso DVD 12-Inch Player Portable M400 White,0.000000000000
Pesaro,Contoso DVD 15-Inch Player Portable L200 Silver,0.000000000000
Enna,The Phone Company Touch Screen Phones Infrared M901 Black,0.000000000000
Wyoming,SV DVD 7-Inch Player Portable E200 Black,0.000000000000
Online,SV USB Data Cable E600 Grey,0.000000000000
Connecticut,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Gold,0.000000000000
Online,A. Datum Consumer Digital Camera E100 Grey,0.000000000000
Victoria,Contoso Finger Touch Screen Phones M30 Black,0.000000000000
Maine,Contoso DVD 12-Inch Player Portable M400 White,0.000000000000
Enna,The Phone Company PDA Phone Unlocked 3.5 inches M530 White,0.000000000000
Iowa,The Phone Company Touch Screen Phones Infrared M901 Black,0.000000000000
Northwest Territories,Contoso DVD 60 DVD Storage Binder L20 Red,0.000000000000
Oregon,SV USB Data Cable E600 Pink,0.000000000000
New Mexico,A. Datum Full Frame Digital Camera X300 Azure,0.000000000000
Newfoundland and Labrador,A. Datum Consumer Digital Camera E100 Orange,0.000000000000
Arkansas,Adventure Works Laptop16 M1601 Blue,0.000000000000
Connecticut,Contoso DVD 14-Inch Player Portable L100 Black,0.000000000000
New Hampshire,Contoso DVD 15-Inch Player Portable L200 White,0.000000000000
Kansas,The Phone Company Touch Screen Phones Infrared M901 Black,0.000000000000
Armagh,SV DVD 7-Inch Player Portable E200 Silver,0.000000000000
Online,SV USB Data Cable E600 Silver,0.000000000000
Wyoming,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Gold,0.000000000000
Northwest Territories,A. Datum Consumer Digital Camera E100 Pink,0.000000000000
Connecticut,Contoso Home Theater System 2.1 Channel M1210 Brown,0.000000000000
New Mexico,Contoso DVD 14-Inch Player Portable L100 Black,0.000000000000
New Hampshire,The Phone Company PDA Phone Unlocked 3.5 inches M530 White,0.000000000000
Washington DC,WWI 2GB Spy Video Recorder Pen M300 Black,0.000000000000
Western Australia,Contoso DVD 60 DVD Storage Binder L20 Red,0.000000000000
Mayotte,SV USB Sync Charge Cable E700 Blue,0.000000000000
Nunavut,A. Datum Full Frame Digital Camera X300 Azure,0.000000000000
Oregon,A. Datum Consumer Digital Camera E100 Pink,0.000000000000
Fermanagh,Adventure Works Laptop16 M1601 Blue,0.000000000000
Northwest Territories,Contoso DVD 14-Inch Player Portable L100 Black,0.000000000000
Mayotte,Contoso DVD 38 DVD Storage Binder E25 Black,0.000000000000
Armagh,WWI 2GB Spy Video Recorder Pen M300 Blue,0.000000000000
Belfast,SV DVD 7-Inch Player Portable E200 Silver,0.000000000000
Online,SV USB Sync Charge Cable E700 White,0.000000000000
Freistaat Thüringen,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Grey,0.000000000000
North Down,A. Datum Consumer Digital Camera E100 Silver,0.000000000000
Caltanissetta,Contoso Home Theater System 2.1 Channel M1230 Brown,0.000000000000
West Virginia,Contoso DVD 14-Inch Player Portable L100 Black,0.000000000000
Nevada,The Phone Company PDA Phone Unlocked 3.7 inches M510 Silver,0.000000000000
Ayrshire,WWI 2GB Spy Video Recorder Pen M300 Blue,0.000000000000
Brandenburg,Contoso DVD 60 DVD Storage Binder L20 Silver,0.000000000000
Belfast,SV Wireless LAN PCI Network Card Adapter E901 Black,0.000000000000
Freie Hansestadt Bremen,A. Datum Full Frame Digital Camera X300 Black,0.000000000000
Kansas,A. Datum Consumer Digital Camera M300 Azure,0.000000000000
Oregon,Adventure Works Laptop16 M1601 Blue,0.000000000000
Armagh,Contoso DVD 14-Inch Player Portable L100 Silver,0.000000000000
Montana,Contoso DVD 38 DVD Storage Binder E25 Black,0.000000000000
Flevoland,WWI 2GB Spy Video Recorder Pen M300 Blue,0.000000000000
Nebraska,SV DVD 7-Inch Player Portable E200 Silver,0.000000000000
New Mexico,SV Wireless LAN PCI Network Card Adapter E901 Black,0.000000000000
New Mexico,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Grey,0.000000000000
Nebraska,A. Datum Consumer Digital Camera M300 Azure,0.000000000000
Alaska,Contoso Home Theater System 2.1 Channel M1230 Silver,0.000000000000
Connecticut,Contoso DVD 14-Inch Player Portable L100 Silver,0.000000000000
Alaska,The Phone Company PDA Phone Unlocked 3.7 inches M510 White,0.000000000000
New Mexico,WWI 2GB Spy Video Recorder Pen M300 Blue,0.000000000000
Hamburg,Contoso DVD 60 DVD Storage Binder L20 Silver,0.000000000000
Friesland,The Phone Company Finger Touch Screen Phones M30 Black,0.000000000000
Blaenau Gwent,A. Datum Full Frame Digital Camera X300 Green,0.000000000000
New Mexico,A. Datum Consumer Digital Camera M300 Black,0.000000000000
Alaska,Adventure Works Laptop16 M1601 Red,0.000000000000
Newfoundland and Labrador,Contoso DVD 14-Inch Player Portable L100 Silver,0.000000000000
Sachsen-Anhalt,Contoso DVD 38 DVD Storage Binder E25 Black,0.000000000000
Northwest Territories,WWI 2GB Spy Video Recorder Pen M300 Blue,0.000000000000
New Mexico,SV DVD 7-Inch Player Portable E200 Silver,0.000000000000
New Mexico,The Phone Company Finger Touch Screen Phones M30 Black,0.000000000000
Newfoundland and Labrador,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Grey,0.000000000000
Connecticut,A. Datum Consumer Digital Camera M300 Green,0.000000000000
Kansas,Contoso Home Theater System 2.1 Channel M1230 White,0.000000000000
South Carolina,Contoso DVD 14-Inch Player Portable L100 Silver,0.000000000000
Groningen,The Phone Company PDA Phone Unlocked 3.7 inches M510 White,0.000000000000
Corse,WWI 2GB Spy Video Recorder Pen M300 Purple,0.000000000000
Hawaii,Contoso DVD 60 DVD Storage Binder L20 Silver,0.000000000000
Sachsen-Anhalt,The Phone Company Finger Touch Screen Phones M30 Black,0.000000000000
Montana,A. Datum Full Frame Digital Camera X300 Grey,0.000000000000
Hamburg,A. Datum Consumer Digital Camera M300 Grey,0.000000000000
Maine,Adventure Works Laptop16 M1601 Silver,0.000000000000
West Virginia,Contoso DVD 14-Inch Player Portable L100 Silver,0.000000000000
Berlin,Contoso DVD 38 DVD Storage Binder E25 Red,0.000000000000
Flevoland,WWI 2GB Spy Video Recorder Pen M300 Purple,0.000000000000
Nunavut,SV DVD 7-Inch Player Portable E200 Silver,0.000000000000
South Carolina,The Phone Company Finger Touch Screen Phones M30 Gold,0.000000000000
South Carolina,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Grey,0.000000000000
South Dakota,A. Datum Consumer Digital Camera M300 Grey,0.000000000000
Newfoundland and Labrador,Contoso Home Theater System 2.1 Channel M1230 White,0.000000000000
Ayrshire,Contoso DVD 14-Inch Player Portable L100 White,0.000000000000
Wyoming,The Phone Company PDA Phone Unlocked 3.7 inches M510 White,0.000000000000
New Hampshire,WWI 2GB Spy Video Recorder Pen M300 Purple,0.000000000000
Northwest Territories,Contoso DVD 60 DVD Storage Binder L20 Silver,0.000000000000
Berlin,The Phone Company Smart phones 320 x 320 M86 Pink,0.000000000000
Connecticut,A. Datum Full Frame Digital Camera X300 Orange,0.000000000000
Arkansas,A. Datum Consumer Digital Camera M300 Pink,0.000000000000
Newfoundland and Labrador,Adventure Works Laptop16 M1601 Silver,0.000000000000
Kansas,Contoso DVD 14-Inch Player Portable L100 White,0.000000000000
Caltanissetta,Contoso DVD 38 DVD Storage Binder E25 Red,0.000000000000
South Carolina,WWI 2GB Spy Video Recorder Pen M300 Purple,0.000000000000
Alaska,SV DVD 7-Inch Player Portable E200 White,0.000000000000
North Down,The Phone Company Smart phones 320 x 320 M86 Pink,0.000000000000
Friesland,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black,0.000000000000
Maine,"Adventure Works 37"" 1080p LCD HDTV M150W Silver",0.000000000000
Australian Capital Territory,Contoso Home Theater System 4.1 Channel M1410 Brown,0.000000000000
New Hampshire,Contoso DVD 14-Inch Player Portable L100 White,0.000000000000
Mayotte,The Phone Company PDA Phone Unlocked 4.7 inches L550 Black,0.000000000000
Brandenburg,WWI 2GB Spy Video Recorder Pen M300 Silver,0.000000000000
Blaenau Gwent,Contoso DVD 7-Inch Player Portable E200 Black,0.000000000000
South Dakota,The Phone Company Smart phones 320 x 320 M86 Pink,0.000000000000
Armagh,A. Datum Full Frame Digital Camera X300 Silver,0.000000000000
Oregon,"Adventure Works 37"" 1080p LCD HDTV M150W Silver",0.000000000000
Pesaro,Adventure Works Laptop16 M1601 Silver,0.000000000000
Idaho,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 White,0.000000000000
Hessen,Contoso DVD 38 DVD Storage Binder E25 Red,0.000000000000
Drenthe,WWI 2GB Spy Video Recorder Pen M300 Silver,0.000000000000
Limousin,SV DVD 7-Inch Player Portable E200 White,0.000000000000
Freie Hansestadt Bremen,The Phone Company Smart phones 320 x 320 M86 White,0.000000000000
Ayrshire,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold,0.000000000000
Belfast,"Adventure Works 37"" 1080p LCD HDTV M150W White",0.000000000000
Newfoundland and Labrador,Contoso Home Theater System 4.1 Channel M1410 Brown,0.000000000000
Flevoland,Contoso Carrying Case E312 Blue,0.000000000000
Connecticut,The Phone Company PDA Phone Unlocked 4.7 inches L550 Silver,0.000000000000
Oregon,WWI 2GB Spy Video Recorder Pen M300 Silver,0.000000000000
Brandenburg,Contoso DVD 7-Inch Player Portable E200 Silver,0.000000000000
Nunavut,The Phone Company Smart phones 320 x 320 M86 White,0.000000000000
Oregon,A. Datum Full Frame Digital Camera X300 Silver Grey,0.000000000000
Drenthe,"Adventure Works 37"" 1080p LCD HDTV M150W White",0.000000000000
West Virginia,Adventure Works Laptop16 M1601 Silver,0.000000000000
Online,Contoso Carrying Case E312 Blue,0.000000000000
Iowa,Contoso DVD 38 DVD Storage Binder E25 Red,0.000000000000
Australian Capital Territory,WWI 2GB Spy Video Recorder Pen M300 White,0.000000000000
Nevada,SV DVD 7-Inch Player Portable E200 White,0.000000000000
Nevada,The Phone Company Smart phones 4 GB of Memory M300 Black,0.000000000000
Blaenau Gwent,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold,0.000000000000
Dungannon and South Tyrone,"Adventure Works 37"" 1080p LCD HDTV M150W White",0.000000000000
Blaenau Gwent,Contoso Home Theater System 4.1 Channel M1410 White,0.000000000000
Pesaro,Contoso Carrying Case E312 Blue,0.000000000000
Ayrshire,The Phone Company PDA Phone Unlocked 4.7 inches L550 White,0.000000000000
Corse,WWI 2GB Spy Video Recorder Pen M300 White,0.000000000000
Caltanissetta,Contoso DVD 7-Inch Player Portable E200 Silver,0.000000000000
Nunavut,The Phone Company Smart phones 4 GB of Memory M300 Black,0.000000000000
Hawaii,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Green,0.000000000000
Victoria,"Adventure Works 37"" 1080p LCD HDTV M150W White",0.000000000000
Iowa,Adventure Works Laptop16 M1601 White,0.000000000000
Armagh,Contoso Carrying Case E312 Pink,0.000000000000
Nebraska,Contoso DVD 38 DVD Storage Binder E25 Red,0.000000000000
Maine,WWI 2GB Spy Video Recorder Pen M300 White,0.000000000000
Northwest Territories,SV DVD 7-Inch Player Portable E200 White,0.000000000000
Washington DC,The Phone Company Smart phones 4 GB of Memory M300 Black,0.000000000000
Dungannon and South Tyrone,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold,0.000000000000
West Virginia,"Adventure Works 37"" 1080p LCD HDTV M150W White",0.000000000000
Nunavut,Contoso Home Theater System 4.1 Channel M1420 Silver,0.000000000000
Nebraska,Contoso Carrying Case E312 Pink,0.000000000000
Kansas,The Phone Company PDA Phone Unlocked 4.7 inches L550 White,0.000000000000
Newfoundland and Labrador,WWI 2GB Spy Video Recorder Pen M300 White,0.000000000000
Kansas,Contoso DVD 7-Inch Player Portable E200 Silver,0.000000000000
